,,0,1,2,3,4,5,6,7,8,9
,ARPD,0.245631875386756,0.2157123615499,0.179213200100764,0.167098894637301,0.213392964765638,0.215295188377924,0.146570601116056,0.128052785315519,0.225651055815133,0.146798980933596
100x10,1,301149,277112,290477,302796,286270,271561,280750,292235,304474,293104
,10,300084,276968,289368,302796,286270,271750,281089,292010,302678,293577
,11,300369,276344,290032,303256,286312,271750,281141,292485,304093,293104
,12,301246,275698,289114,304043,286318,271509,281434,292418,304201,293442
,13,299720,277319,289653,302274,286819,271625,281237,292601,303826,292230
,14,300641,275635,289648,302402,286070,271518,281434,293388,303698,293104
,15,300369,275892,289852,303256,285803,271447,281586,293315,304217,293352
,16,299522,276549,289606,302749,287035,271794,280690,292509,304187,294277
,17,300038,276213,288630,302606,286127,270963,281237,292485,304190,293285
,18,299720,276213,289413,303733,286127,271561,281839,292010,303209,293577
,19,299851,276344,289380,303556,286541,271490,281916,292515,303582,293352
,2,301149,277112,289852,303256,286270,272014,280750,293491,303556,293214
,20,300594,276141,289380,303491,286695,272020,281720,293435,302624,293168
,3,300084,275785,289504,302394,285854,271499,281434,293747,302624,292230
,4,300369,275976,289796,303280,287137,270963,281237,291729,303538,292230
,5,300180,275653,289653,302339,287741,271915,281164,292622,303879,293104
,6,300682,275520,289333,302402,285701,271980,281687,292575,303853,293352
,7,301584,275712,289582,304339,287306,271447,281422,293447,303168,293014
,8,300641,275725,290016,303370,286270,271081,281237,291729,304201,292829
,9,299992,276344,290016,303061,286312,272578,281005,292695,304190,292802
,Min,299522,275520,288630,302274,285701,270963,280690,291729,302624,292230
,Max,301584,277319,290477,304339,287741,272578,281916,293747,304474,294277
,Mean,300399.2,276212.75,289615.25,303069.95,286448.9,271623.25,281300.45,292672.05,303699.4,293117.35
,Std. Dev.,562.815815436332,552.693012249543,391.630448120083,590.893834528852,527.708541965314,383.091287045955,349.058052026035,606.299862843635,573.839918994469,493.861932016163
,ARPD,0.323346614078035,0.589873012057846,0.341353982607491,0.319408814816041,0.388624097567814,0.29771026191118,0.232122687057499,0.345276258721478,0.355358464629375,0.303647811655203
100x20,1,369457,375575,373479,377836,370890,374293,377048,387408,377824,381704
,10,368162,376427,373561,374837,370697,374075,375360,387531,378354,383035
