,,0,1,2,3,4,5,6,7,8,9
,5,299241,295308,296283,293028,284095,291639,298124,304157,290361,288034
,6,297366,295379,296127,292325,287153,291554,297374,305695,289918,289291
,7,298682,294783,296744,291528,285417,291592,298104,304477,288401,287125
,8,297406,296340,296913,292428,284818,291716,298281,303283,289734,287967
,9,297913,295693,297032,293683,285605,292858,295791,303364,289541,288612
,Best,295311,294308,295802,291379,283596,290995,295791,302543,288401,287088
,Mean,297242.55,295035.3,297004.65,292403.25,285460,292060,297675.75,304342,289609.8,288033.6
100x20,1,380215,380121,372426,387565,375388,379667,368619,384153,380111,384989
,10,378502,378357,370562,389658,372517,380776,370535,384260,378628,385204
,11,379610,380443,372152,389376,370590,380271,370355,384834,379129,386328
,12,380175,380998,372900,389855,371620,380673,369315,383993,380296,385995
,13,380408,379399,372223,388119,370982,377557,370209,383954,379814,386082
,14,380248,380763,372638,389379,371820,379563,372147,384661,378407,384997
,15,382251,379526,371197,386699,373097,379073,370024,384798,381172,384839
,16,379555,378763,372361,389564,370703,380011,370687,383689,379060,386140
,17,377889,379399,371617,390247,372619,379558,372021,382724,380200,387145
,18,378087,379308,371326,388358,373151,380072,368325,385491,379987,385835
,19,381050,378589,369654,389850,372284,377107,370284,384167,379011,386712
,2,379991,379029,372563,389120,371087,380855,371062,383440,381099,386669
,20,379886,380890,371281,387855,373355,379619,368565,385207,377791,388935
,3,380701,380205,371626,390246,371620,379287,371846,384087,379162,385883
,4,377877,380824,372554,389967,373920,380666,368158,382982,380477,385445
,5,378294,379721,372240,388920,370503,378792,369484,384128,378797,388969
,6,379578,379867,371500,390559,371621,378211,369577,384715,380322,387431
,7,378824,379232,372895,388085,373065,380101,369969,384559,379282,387444
,8,379526,378713,371493,388949,371734,379116,369090,384884,381309,385916
,9,379149,379429,371265,390727,371359,378751,369142,384281,379501,384888
,Best,377877,378357,369654,386699,370503,377107,368158,382724,377791,384839
,Mean,379590.8,379678.8,371823.65,389154.9,372151.75,379486.3,369970.7,384250.35,379677.75,386292.3
200x10,1,1066087,1064914,1055753,1086283,1027982,1070292,1045466,1052951,1070633,1040376
,10,1069601,1065094,1055119,1084954,1028152,1069521,1043426,1048046,1066228,1045705
,11,1066591,1064259,1059244,1086102,1028734,1070814,1041161,1044180,1070963,1040372
,12,1067037,1067915,1055500,1088579,1027124,1069608,1042834,1048722,1066060,1040535
,13,1065106,1068220,1053438,1085308,1026649,1071248,1042126,1046633,1069441,1039625
,14,1069033,1068765,1056705,1081665,1028980,1069406,1041983,1049751,1069102,1041588
,15,1066630,1067391,1058153,1085171,1025768,1070651,1043217,1047767,1067725,1043631
,16,1063794,1066249,1054695,1087007,1027409,1070339,1042466,1049849,1067904,1043548
,17,1067355,1065939,1057904,1083587,1028115,1072965,1042882,1048880,1066585,1044226
,18,1066547,1063798,1055720,1084414,1026558,1070670,1042535,1050281,1070803,1040658
,19,1066028,1065909,1058053,1080636,1026369,1071153,1045349,1051157,1069520,1041754
,2,1066595,1064604,1055316,1085128,1025790,1069691,1045603,1049039,1069192,1040844
,20,1067373,1065869,1055874,1081521,1028245,1070111,1043996,1047306,1068196,1042409
,3,1067884,1065317,1058794,1084602,1029247,1067712,1043550,1047707,1071096,1038605
,4,1064861,1063988,1056598,1086687,1026007,1070446,1042142,1051213,1071051,1039663
,5,1064067,1064399,1060030,1084166,1026640,1071456,1043053,1047856,1070546,1042284
,6,1064311,1067007,1057295,1083327,1026324,1068203,1043639,1052731,1070575,1040112
,7,1068188,1064703,1055908,1083669,1026122,1071703,1044426,1050003,1069551,1042826
,8,1066253,1064627,1053040,1085534,1026887,1071843,1041241,1049186,1068926,1040525
,9,1069557,1066993,1058021,1086689,1025733,1071851,1044603,1051118,1070030,1042325
,Best,1063794,1063798,1053040,1080636,1025733,1067712,1041161,1044180,1066060,1038605
,Mean,1066644.9,1065798,1056558,1084751.45,1027141.75,1070484.15,1043284.9,1049218.8,1069206.35,1041580.55
200x20,1,1270118,1288239,1274574,1246108,1257809,1264946,1258303,1268338,1259448,1245957
,10,1273179,1292554,1271746,1247321,1255422,1260441,1253720,1267828,1255586,1251229
,11,1269791,1285515,1267079,1247964,1264277,1264070,1258920,1267211,1253641,1246129
,12,1267053,1288598,1272331,1248651,1264300,1263141,1257617,1265805,1255200,1248583
,13,1268085,1287651,1272823,1249304,1261219,1263889,1263707,1266924,1255364,1246833
,14,1275870,1287685,1274359,1251091,1259645,1259853,1254903,1270934,1259505,1246142
,15,1271580,1287723,1275768,1253459,1260118,1263469,1263580,1267776,1257420,1250468
,16,1273128,1286537,1273164,1249172,1258348,1265694,1257176,1267572,1254662,1249917
,17,1268511,1287745,1269297,1252936,1259496,1263892,1257200,1265149,1257412,1245147
,18,1269069,1289759,1269875,1249339,1256758,1261345,1265771,1266620,1256212,1247857
,19,1271736,1287107,1273037,1247393,1255082,1264341,1257540,1269871,1256817,1250244
,2,1270782,1291258,1274856,1247023,1254749,1265273,1257802,1268278,1255678,1246013
,20,1272332,1285801,1275364,1254726,1254700,1265088,1258114,1267836,1255417,1249573
,3,1270725,1289131,1274065,1247501,1256813,1262437,1259677,1272147,1254500,1249952
