,,0,1,2,3,4,5,6,7,8,9
,20,376541,377301,370591,384955,370655,377881,367443,382258,376568,384225
,3,376111,377630,369922,386695,370584,378091,367413,380667,378120,384342
,4,376547,377517,369067,386058,369119,377039,367361,382563,376991,384623
,5,376684,377614,371142,385766,369672,378641,368392,381922,377231,383792
,6,375721,378186,371589,386333,370799,378291,367978,381307,376982,383760
,7,376628,377787,370459,386673,369217,378328,367266,381674,376578,383774
,8,377093,378036,370124,386621,371112,378252,367158,380982,376547,384463
,9,376453,377669,370421,385730,369578,377001,366972,382456,376796,384033
,Min,374929,376256,368927,384955,369119,376938,365733,380667,375531,383318
,Max,377155,378735,371589,386959,371320,378641,368569,382563,378120,384858
,Mean,376491.25,377668,370088.25,386166.5,370266.8,377793.8,367189.45,381839.6,376863.4,384054.65
,Std. Dev,539.766799060873,604.462179392383,684.173637163457,536.34400783158,708.278312826994,612.958880736452,728.39871058298,560.033589218211,561.095207232202,442.854172861736
,ARPD,1.24515612016318,1.21185809307885,1.43489295688949,1.15717395461416,1.47604287425215,1.16098731316507,1.54182360196231,1.39990652418687,1.04036913210522,1.29332376810295
200x10,1,1067401,1071115,1053799,1086612,1030889,1071368,1040851,1054714,1070441,1041915
,10,1066105,1068105,1052421,1088254,1034154,1073014,1045253,1054373,1068073,1042900
,11,1064614,1071392,1053799,1085755,1029899,1070949,1044800,1053151,1068745,1043145
,12,1067108,1072517,1053799,1083798,1031284,1071660,1044138,1053437,1068755,1041362
,13,1067021,1070089,1053799,1084956,1028595,1071793,1044342,1052925,1070980,1041773
,14,1063440,1071331,1053377,1085731,1029953,1072539,1045152,1054950,1069974,1043209
,15,1066637,1071044,1052877,1087605,1029705,1071555,1046579,1055376,1066930,1040226
,16,1067748,1073243,1053799,1084919,1030637,1067972,1044916,1055906,1068562,1043408
,17,1064574,1072291,1053799,1087448,1031106,1071746,1044743,1054745,1069529,1041036
,18,1066519,1068907,1053689,1085627,1029842,1071484,1043302,1054666,1067774,1042349
,19,1064450,1071293,1053551,1086912,1030715,1070858,1045603,1054424,1072111,1043495
,2,1064207,1070576,1053799,1083613,1030499,1071285,1043127,1055023,1070440,1039697
,20,1061914,1071197,1053799,1085822,1029053,1070870,1043183,1053850,1072376,1041111
,3,1065186,1069822,1052436,1084173,1028740,1070674,1046770,1055621,1072243,1042023
,4,1062411,1067131,1053799,1086176,1030488,1069168,1044319,1054076,1069045,1039293
,5,1066090,1068158,1053799,1086873,1033203,1071304,1044025,1054151,1067408,1042208
,6,1063443,1072254,1053799,1087340,1030410,1070144,1046872,1055651,1070522,1042381
,7,1065998,1070454,1053799,1084639,1032441,1072857,1043227,1054018,1070088,1042338
,8,1066812,1070687,1053799,1085412,1033260,1072629,1045687,1056033,1069830,1041356
,9,1066609,1071800,1053799,1084945,1031388,1069207,1041946,1050970,1069884,1041476
,Min,1061914,1067131,1052421,1083613,1028595,1067972,1040851,1050970,1066930,1039293
,Max,1067748,1073243,1053799,1088254,1034154,1073014,1046872,1056033,1072376,1043495
,Mean,1065414.35,1070670.3,1053576.85,1085830.5,1030813.05,1071153.8,1044441.75,1054403,1069685.5,1041835.05
,Std. Dev,1702.25482893472,1590.13078243997,451.396228676268,1312.50906763785,1497.78483715821,1280.30759462018,1554.3033936377,1191.34090750496,1555.37795372937,1177.29585223265
,ARPD,1.264347331843,1.54770892453374,1.23771495230115,1.36173585264968,1.51822883069381,1.31978687118154,1.46634082934051,1.71351674641148,1.4014097992041,1.34917399991829
200x20,1,1265941,1289975,1270268,1249575,1256695,1257516,1257170,1265382,1257032,1245654
,10,1267472,1288858,1266591,1251477,1257993,1258892,1256223,1267139,1257115,1244021
,11,1269363,1288786,1269745,1253612,1257243,1260170,1260302,1269504,1255452,1250413
,12,1265731,1287971,1272749,1250803,1258796,1260775,1256471,1271634,1258483,1245821
,13,1268174,1290791,1270301,1251886,1258210,1264586,1256506,1265842,1257368,1248103
,14,1267323,1288033,1269438,1247239,1257005,1265832,1258109,1268823,1253863,1252331
