,,0,1,2,3,4,5,6,7,8,9
,Mean,87574.2,83291.85,80264.05,86827.2,86816.7,86884.35,89317.5,87112.2,85941.2,88472.2
,Std. Dev.,187.373704833837,195.785670944961,123.029510794426,92.8522312177002,245.326656564371,149.390084571972,186.256049001029,167.946608057128,177.305742478323,174.951903164992
,ARPD,0.421067116171867,0.569729533929003,0.346368784927551,0.2843580000231,0.424175824175824,0.285501575539319,0.508068327594356,0.331935870266286,0.485466407875968,0.448698298080089
50x20,1,126746,119868,117245,121299,119022,120881,123670,123698,122423,124598
,10,125978,119799,117097,120876,118783,121035,123399,123499,122236,124261
,11,126766,119306,116995,121627,118971,121049,123297,122528,122372,124855
,12,126229,119301,117077,121047,118368,121200,123676,123261,122226,124878
,13,126401,119468,116656,121045,118930,120938,123780,123098,122655,124276
,14,126344,119509,116921,121137,119100,121459,123198,123395,122681,124938
,15,125885,119465,117497,121209,118506,121383,123660,122747,122350,124816
,16,126530,119730,117109,121058,118928,121230,123114,122898,122293,124407
,17,125844,119840,117098,121190,118860,121421,123459,122791,122191,124407
,18,125850,120143,117030,121456,118786,120955,123445,122594,122221,124398
,19,125938,119259,116788,121313,118985,121454,123162,123100,122111,124364
,2,126142,119476,117454,121032,118454,121234,123986,123181,122314,124538
,20,125957,119792,117244,121030,118372,121396,123642,122884,122202,124916
,3,126062,119552,117298,121182,118628,121517,123782,122550,122428,124513
,4,126123,119700,117110,121119,118505,121087,123690,122997,122431,124711
,5,126266,119656,116972,121145,119022,120891,123369,122753,122791,124617
,6,126466,119650,117196,121329,118834,121044,123430,123005,122274,124670
,7,126512,119380,117071,121223,118868,121378,123648,123375,122571,124835
,8,125850,119683,117046,121222,118625,121494,123596,123429,122073,124607
,9,126209,120284,117433,121279,119007,121056,123735,123008,122287,124859
,Min,125844,119259,116656,120876,118368,120881,123114,122528,122073,124261
,Max,126766,120284,117497,121627,119100,121517,123986,123698,122791,124938
,Mean,126204.9,119643.05,117116.85,121190.9,118777.7,121205.1,123536.9,123039.55,122356.5,124623.2
,Std. Dev.,293.587770432231,268.826000269789,210.466468138101,168.027535337453,235.224439295974,218.399175822621,232.559420816544,331.573199824873,192.471323906487,221.772429590145
,ARPD,0.297144582813456,0.322030203171249,0.564876909470286,0.396729405527205,0.50235226426589,0.415979718813948,0.467542818106407,0.449468931904089,0.397548247341473,0.450735104462213
100x5,1,254369,243792,238723,228315,241138,234318,241761,232049,249139,243777
,10,255233,243633,238956,228688,242092,233790,240794,231676,249746,243434
,11,254223,243375,238935,228881,240828,233441,241296,232215,248795,244291
,12,254739,243922,239122,228253,241100,234011,241583,231734,248882,244816
,13,255071,244028,239126,228268,241474,233433,241387,232073,249077,243748
,14,254773,243442,238693,228494,241369,233263,240669,232118,248616,244040
,15,254380,243649,238569,228493,241073,233380,241691,231915,249563,243803
,16,254503,243155,238813,228671,241605,233568,241696,232194,248703,244121
,17,254809,244214,238348,228761,241082,233982,241195,232012,249322,244354
,18,255128,244165,238792,228200,241054,233379,241154,232528,248897,243663
,19,254244,243391,238838,228160,240876,234014,241864,232679,249044,243718
,2,254830,243328,238770,228258,241306,233538,241819,232285,249442,243621
,20,254469,243824,238737,228864,241491,233321,241142,231737,250548,244682
,3,254700,243514,239172,228729,241499,233374,242040,232161,249194,244760
,4,254351,244083,238551,228200,241314,234010,241912,231643,249330,244032
,5,255159,243826,238894,228106,241551,233499,241914,231856,249205,243852
,6,254017,243929,238447,228064,241691,233750,241007,231428,249148,244210
,7,254998,243057,238992,228516,241770,234036,241877,231777,248791,244889
,8,254595,243488,238650,228299,241291,233249,241098,231992,249137,243710
,9,255652,244360,239241,227973,241207,233905,241678,232028,249246,243571
,Min,254017,243057,238348,227973,240828,233249,240669,231428,248616,243434
,Max,255652,244360,239241,228881,242092,234318,242040,232679,250548,244889
,Mean,254712.15,243708.75,238818.45,228409.65,241340.55,233663.05,241478.85,232005,249191.25,244054.6
,Std. Dev.,409.254299401909,363.706196494397,242.245737565021,277.826768252979,313.942581910836,321.447953550968,408.508877053582,301.766902025213,429.206474052316,447.790881644781
,ARPD,0.393811117286067,0.383788414882794,0.268053572928038,0.228466490264997,0.312379202706691,0.312124360339321,0.336499507622502,0.249321603263218,0.28583674405689,0.285420775805391
100x10,1,300981,276654,290753,303452,286240,271568,282040,294152,304115,293552
,10,300319,277157,290463,303308,287530,272212,282491,293687,303634,294002
,11,301010,277307,291688,303808,287019,272862,281661,294414,303923,293955
,12,300775,276638,290468,304198,286551,272698,283240,292804,304895,293965
,13,301178,275540,289664,304317,287514,272995,282659,293315,304459,293849
,14,300357,276770,289701,304987,287303,272306,282023,293042,304586,292831
,15,301121,276569,290913,302866,288151,271756,282560,294474,304364,294838
,16,300962,278822,288961,304129,288310,273842,281329,293372,303897,294019
,17,300905,276099,289689,304032,286483,272115,282119,294993,304252,293777
,18,301075,276744,290045,302388,287485,272081,281378,294389,304698,292977
,19,301411,275777,290090,304346,285956,272622,282294,293581,304038,293814
