,,0,1,2,3,4,5,6,7,8,9
,ARPD,0.152959000562678,0.191487283184364,0.189800864037144,0.137018398253244,0.206909218758771,0.18108666185522,0.181347804629727,0.309697677110665,0.199155940551824,0.161629859353325
200x20,1,1255483,1274687,1252887,1233529,1241156,1248865,1241430,1253580,1243665,1230869
,10,1255131,1272064,1257299,1235248,1243954,1247550,1242419,1254287,1241456,1232262
,11,1254259,1271137,1255355,1235811,1242689,1246752,1239844,1250262,1241332,1233019
,12,1253140,1270568,1255417,1232017,1247690,1248257,1242858,1252065,1241261,1233306
,13,1255292,1269848,1256971,1232638,1242292,1247164,1244127,1253312,1243476,1233572
,14,1255017,1273892,1254427,1235759,1244723,1247527,1242565,1253222,1242662,1231750
,15,1251264,1274077,1255103,1238809,1241775,1247553,1240925,1252369,1242484,1233829
,16,1256026,1275123,1258191,1236667,1243787,1246057,1241349,1252418,1243959,1231691
,17,1255846,1274668,1257611,1233066,1241660,1250328,1242321,1254837,1245253,1230380
,18,1251079,1280238,1255058,1235647,1241533,1250324,1243180,1253947,1242267,1233686
,19,1252289,1272228,1258846,1234397,1243347,1245352,1240338,1252838,1242028,1236172
,2,1252789,1275061,1257718,1232312,1244782,1251076,1242380,1251893,1244759,1233870
,20,1253558,1270152,1259470,1231479,1241893,1245772,1242593,1254205,1242405,1230117
,3,1252932,1274754,1256024,1235118,1243950,1250325,1242396,1254077,1243608,1231445
,4,1252815,1275299,1258385,1235393,1243177,1248293,1241389,1253107,1242159,1233312
,5,1254821,1274152,1258466,1233987,1243705,1244803,1242259,1252791,1240443,1233119
,6,1254109,1272939,1254234,1238218,1238702,1248177,1244124,1252186,1241727,1231495
,7,1251055,1272478,1256647,1236413,1243552,1248868,1242873,1254859,1242554,1231782
,8,1256320,1275132,1255315,1231917,1239305,1249170,1240619,1251340,1244744,1232203
,9,1252685,1272824,1254774,1233883,1244647,1248431,1246231,1256171,1242237,1229190
,Min,1251055,1269848,1252887,1231479,1238702,1244803,1239844,1250262,1240443,1229190
,Max,1256320,1280238,1259470,1238809,1247690,1251076,1246231,1256171,1245253,1236172
,Mean,1253795.5,1273566.05,1256409.9,1234615.4,1242915.95,1248032.2,1242311,1253188.3,1242723.95,1232353.45
,Std. Dev,1674.6945518826,2359.35244182315,1801.32161715254,2061.04315437851,2011.74235754927,1743.57686199497,1465.50332650595,1369.93058218291,1291.66809632066,1605.97940194564
,ARPD,0.219055117480846,0.292794885687106,0.281182580711588,0.254685625983066,0.340190780349107,0.259414541899401,0.198976645448944,0.234054942084139,0.183881887357984,0.25736053824063
250x10,1,1567544,1593787,1636093,1609645,1654366,1569014,1596517,1557912,1598184,1594229
,10,1568330,1594729,1638906,1607171,1655370,1571795,1596799,1555020,1595922,1596164
,11,1568135,1591536,1637133,1610028,1656020,1571061,1595244,1556968,1597496,1593394
,12,1567343,1594683,1637759,1606050,1655744,1568946,1596352,1555600,1599865,1597085
,13,1569489,1592972,1637746,1605977,1657229,1570026,1595926,1554526,1595311,1595064
,14,1567665,1593067,1636219,1610632,1656565,1570160,1596281,1557315,1595551,1594401
,15,1571195,1593662,1634244,1609440,1655376,1572089,1594411,1553907,1598797,1597183
,16,1569150,1592499,1638425,1606058,1656319,1570449,1595634,1559740,1598744,1595318
,17,1569804,1595517,1641297,1605663,1656948,1570406,1593824,1556207,1596883,1594025
,18,1569158,1595472,1637633,1609268,1654741,1569042,1595583,1555350,1595282,1595731
,19,1569282,1590216,1638828,1608132,1654684,1574151,1595273,1555579,1595651,1596682
,2,1570029,1592203,1635664,1609572,1652808,1571357,1595465,1555886,1598061,1596633
,20,1569968,1593252,1636569,1605312,1656351,1573319,1594968,1555387,1599284,1596132
,3,1571002,1593120,1636894,1607255,1653892,1571359,1597167,1555802,1598025,1599247
,4,1568437,1591958,1636985,1607387,1658103,1568866,1592812,1555462,1595472,1596670
,5,1568929,1591183,1638362,1605344,1656925,1569260,1597139,1552918,1596799,1596304
,6,1566623,1594768,1639047,1607533,1656101,1572151,1593525,1555802,1594956,1593870
,7,1569538,1593626,1633818,1608494,1655378,1573088,1594235,1555175,1595726,1595418
,8,1570692,1593156,1639166,1606306,1656429,1572121,1595183,1553916,1598015,1592563
,9,1567064,1589117,1636395,1603824,1658454,1573572,1595213,1554061,1596991,1594794
,Min,1566623,1589117,1633818,1603824,1652808,1568866,1592812,1552918,1594956,1592563
,Max,1571195,1595517,1641297,1610632,1658454,1574151,1597167,1559740,1599865,1599247
,Mean,1568968.85,1593026.15,1637359.15,1607454.55,1655890.15,1571111.6,1595377.55,1555626.65,1597050.75,1595545.35
,Std. Dev,1308.52449145472,1673.04098401998,1757.37059192659,1888.5021208689,1377.73843193913,1663.55647555724,1186.20289712928,1536.86020577841,1514.39158792531,1562.36582666026
,ARPD,0.149739279967165,0.245995102940816,0.216740787529578,0.226368354632428,0.186479615297119,0.143135232709486,0.161070484150044,0.174423247074218,0.13133591146088,0.187267316897353
250x20,1,1855453,1892898,1884209,1855547,1842478,1864545,1878207,1855371,1862944,1838173
,10,1849252,1897926,1886797,1857833,1841313,1859562,1880486,1854821,1867028,1845128
,11,1851423,1894678,1882465,1855437,1837961,1862565,1881722,1854055,1861873,1839884
,12,1848506,1893248,1882239,1855007,1842876,1862284,1877520,1856758,1862361,1840179
,13,1851127,1901469,1880369,1855176,1840958,1863668,1878480,1854163,1864511,1841041
,14,1853894,1896619,1883022,1853332,1839640,1863449,1884239,1859558,1864086,1841677
,15,1847484,1897382,1883505,1853372,1847194,1865649,1877821,1851622,1862693,1844822
,16,1849697,1894063,1881198,1856191,1840089,1867674,1879504,1855679,1863274,1838902
,17,1853860,1894707,1881564,1858529,1845531,1861632,1883736,1855650,1864884,1841271
,18,1850779,1898755,1886752,1855732,1836747,1862569,1880579,1861320,1862962,1842586
,19,1854014,1894402,1883484,1853102,1840139,1863911,1880012,1857927,1861497,1844075
,2,1853333,1894401,1885742,1856412,1843337,1863149,1880870,1855405,1859994,1840943
,20,1850766,1898567,1879796,1859560,1840970,1861050,1882122,1850963,1862504,1843127
,3,1850686,1897231,1885531,1852134,1839992,1862546,1880081,1856255,1864547,1841973
,4,1851835,1893773,1883645,1854010,1840268,1859874,1879341,1854094,1863302,1846244
,5,1847471,1892483,1882904,1853094,1847349,1863985,1883105,1855213,1864175,1837633
,6,1850699,1895093,1882378,1858609,1843347,1861372,1884032,1859839,1863897,1838942
,7,1849818,1893835,1880545,1852175,1847166,1866940,1883437,1857240,1864538,1841869
,8,1853197,1897755,1880209,1854978,1838727,1867519,1879967,1855683,1862014,1842395
,9,1855536,1895570,1883924,1857911,1839881,1866667,1876186,1857329,1862725,1842709
,Min,1847471,1892483,1879796,1852134,1836747,1859562,1876186,1850963,1859994,1837633
,Max,1855536,1901469,1886797,1859560,1847349,1867674,1884239,1861320,1867028,1846244
,Mean,1851441.5,1895742.75,1883013.9,1855407.05,1841798.15,1863530.5,1880572.35,1855947.25,1863290.45,1841678.65
,Std. Dev,2414.71843188045,2360.47807100261,2092.74246913118,2221.55236087409,3077.70853370183,2389.60143120145,2334.4223510663,2531.01375310784,1504.83188342367,2333.07811755877
,ARPD,0.214915416804919,0.172247254004395,0.171183468844492,0.176717775279758,0.275005213020628,0.213410469777292,0.233790786201368,0.269278748413664,0.177229066330321,0.220155493507137
300x10,1,2242963,2222773,2242038,2222510,2256623,2264775,2250903,2210256,2254840,2239528
,10,2242792,2227749,2241772,2220134,2259046,2259913,2247968,2206992,2251840,2239291
,11,2245105,2223938,2246144,2216046,2257693,2262986,2250410,2206185,2250707,2241311
