,,0,1,2,3,4,5,6,7,8,9
,18,304481,278747,293344,307118,289079,275663,284805,296124,306093,296366
,19,302939,278548,293218,306741,289513,275857,285065,296272,307142,297617
,2,304154,278322,293281,307105,289513,275840,284430,296349,306899,297013
,20,304832,278976,293224,306314,289513,274862,284651,296774,306984,296623
,3,304074,278623,293597,306404,288980,275693,284229,296194,307649,296262
,4,304533,279669,293187,306857,289513,275854,284548,296105,307041,297876
,5,304781,278345,293002,306886,289348,274866,285082,296419,307356,297370
,6,304544,279087,292753,306746,289513,274949,284732,297275,306909,297289
,7,303516,279135,292394,307528,289513,274999,284559,296404,307435,296300
,8,303320,279334,293711,306469,289513,275663,284622,295736,307122,297080
,9,304699,279655,293267,307462,289513,274369,284755,296227,306821,297110
,Min,302939,278060,292394,306314,288767,274112,284229,295235,305970,296227
,Max,304832,279669,293711,307589,289513,275857,285082,297905,307765,297928
,Mean,303986.1,278895.9,293059.7,306937.7,289396.5,275247.45,284694.15,296394.15,307028.85,297063.95
,Std. Dev.,561.036343695637,499.502689524396,366.380460867202,355.802739553371,228.155648626108,493.028500830914,242.440936920184,603.447488231272,451.067887876852,588.042468480672
,ARPD,1.52125197457845,1.56701008401525,1.53473304923258,1.59967560947353,1.42163734492185,1.63595712233722,1.44135557226286,1.62143212246927,1.45555210426139,1.65415939499709
100x20,1,372208,378303,375561,379414,374298,377504,379490,390484,381774,385345
,10,372813,378407,376488,377958,373280,377644,380445,391575,380937,384492
,11,373262,378635,376548,379354,374886,379020,379889,390810,380787,383422
,12,372941,377584,375322,377687,374905,378266,380470,390943,381832,384192
,13,372813,378059,375922,378614,375933,378296,380658,390999,381584,385447
,14,373404,379118,377188,379085,375340,377847,380964,391164,381214,385307
,15,371601,378507,376893,378361,374736,378168,380649,390129,380409,385068
,16,373264,378378,376355,379176,374296,378135,379842,390044,381111,384788
,17,373513,378803,376789,379317,375755,377820,380864,390743,381258,384221
,18,372527,378332,375808,379017,374241,378259,379364,390334,381115,384897
,19,372479,377461,375727,378994,375375,378625,380304,391217,381566,384222
,2,370894,378202,376381,378725,375235,377896,379675,391240,380194,386516
,20,372493,378747,376607,378884,375006,378245,379760,390852,381194,385320
,3,372711,378435,376197,377297,374850,378235,380512,390449,381845,384890
,4,372291,378530,376390,379461,375681,378262,380380,390857,381343,385209
,5,371798,378075,377130,378980,375527,378557,380899,391928,381066,383826
,6,373571,378926,375734,378192,375295,379145,380442,390868,380696,385266
,7,372787,378950,375368,378894,374366,377031,380160,391056,379900,385017
,8,372531,379518,376809,378131,374018,378485,380142,390651,380826,384385
,9,373297,378342,376559,377831,374722,378648,380313,391466,380142,384527
,Min,370894,377461,375322,377297,373280,377031,379364,390044,379900,383422
,Max,373571,379518,377188,379461,375933,379145,380964,391928,381845,386516
,Mean,372659.9,378465.6,376288.8,378668.6,374887.25,378204.4,380261.1,390890.45,381039.65,384817.85
,Std. Dev.,680.83887111493,484.10475160477,562.705924879716,632.21793377717,665.184808115285,497.677490158563,464.34910868531,474.432012210945,564.285880793732,685.586055483689
,ARPD,1.4683867594965,1.18535312486632,1.31167932539437,1.2964994034594,1.19534145478987,1.45838698600738,1.54295388575716,1.40987557594122,1.32335539523963,1.29477834898223
200x10,1,1060908,1050216,1063018,1047239,1050735,1020439,1071650,1059912,1039031,1049922
