,,0,1,2,3,4,5,6,7,8,9
,Best,1056596,1047701,1056447,1041384,1048678,1017945,1062774,1057211,1032108,1040616
,Max,1063253,1053191,1061285,1047665,1054056,1023002,1069735,1062151,1039175,1049602
,Mean,1060109.6,1051181.5,1059307,1043766.95,1050704,1020613.95,1065756.55,1059445.2,1036503.85,1044432.7
,Std. Dev.,1597.8666830628,1548.96792464497,1243.85880904631,1659.36806218195,1315.10171709864,1442.48978743078,1869.79355671605,1247.99028336298,1805.91709534606,2648.14638448939
,ARPD,1.18813128661725,1.46128245766098,1.12030592675819,1.13089880292027,1.31632616655079,1.38717031738936,1.1739764000038,1.26157710519323,1.1080237429827,1.28559043267105
200x20,1,1244575,1258362,1285712,1255275,1248005,1244410,1256541,1259141,1243364,1262656
,10,1247211,1260167,1284051,1251797,1242209,1246663,1261053,1260856,1247086,1266048
,11,1249204,1260991,1280382,1255283,1246283,1242331,1257389,1258758,1247448,1265211
,12,1242745,1260671,1282050,1256468,1243960,1242647,1257026,1260008,1249007,1266123
,13,1241660,1257181,1281313,1259126,1242189,1241673,1257967,1264661,1245911,1268020
,14,1247465,1258634,1283414,1255570,1241564,1247816,1257929,1259369,1252989,1263121
,15,1246547,1260550,1285627,1257514,1245839,1242600,1262526,1258741,1248360,1265936
,16,1249564,1259665,1278268,1257117,1240687,1241490,1258683,1263601,1248239,1265163
,17,1245833,1256766,1279875,1255323,1250002,1241310,1258083,1259079,1244716,1261456
,18,1246275,1258136,1284500,1259071,1241159,1244216,1257406,1261957,1246638,1262732
,19,1243734,1260839,1284222,1255534,1242138,1244217,1259291,1259153,1246139,1263839
,2,1247892,1259152,1280558,1253116,1240613,1243236,1254990,1260383,1245173,1267109
,20,1244003,1260819,1285877,1251600,1245811,1245244,1258342,1258548,1251191,1266941
,3,1244016,1261138,1281645,1251537,1242620,1242916,1256383,1260077,1244443,1267838
,4,1249483,1257533,1278665,1252553,1241139,1242120,1256561,1260057,1250769,1265070
,5,1246428,1264078,1284698,1253002,1243788,1246138,1254838,1257967,1249432,1265785
,6,1250442,1261643,1283139,1250672,1241237,1244952,1256178,1260307,1249001,1267609
,7,1249197,1261962,1281674,1251927,1244665,1244209,1255637,1263453,1243273,1265912
,8,1248208,1259650,1283561,1258274,1245356,1246083,1257968,1259800,1245454,1265252
,9,1243688,1258403,1290751,1254290,1243979,1243150,1258593,1260862,1247191,1260082
,Best,1241660,1256766,1278268,1250672,1240613,1241310,1254838,1257967,1243273,1260082
,Max,1250442,1264078,1290751,1259126,1250002,1247816,1262526,1264661,1252989,1268020
,Mean,1246408.5,1259817,1282999.1,1254752.45,1243662.15,1243871.05,1257669.2,1260338.9,1247291.2,1265095.15
,Std. Dev.,2557.06374578343,1820.36685140227,2919.60204389859,2645.12700869075,2596.70139488747,1842.9540496028,1873.40752303614,1806.19993356217,2617.45407841887,2165.54588414002
,ARPD,1.59180326666281,1.44997910310023,1.33049481381792,1.43077539927554,1.64367075830922,1.51944413158414,1.27408609917325,1.57306458632195,1.48284957846039,1.43840465827852
500x20,1,7314908,7511398,7237742,7351113,7221316,7306772,7250649,7324359,7302075,7351133
,10,7367503,7357101,7339789,7309619,7395920,7324393,7229590,7287358,7319713,7401053
,11,7365164,7383490,7257995,7397149,7383377,7302279,7304098,7249503,7220918,7420481
,12,7324053,7555303,7345401,7462553,7424946,7300601,7271472,7406282,7328430,7371814
,13,7241949,7471851,7389368,7478758,7388758,7441282,7350042,7248563,7309690,7366254
,14,7342135,7388549,7244946,7375382,7402406,7336751,7363068,7475228,7315722,7348395
,15,7326354,7470231,7349770,7318247,7358539,7296245,7312784,7436884,7342667,7295151
,16,7410052,7487258,7331092,7401165,7285299,7245315,7228422,7337102,7228632,7352696
,17,7325366,7261036,7275420,7422804,7327152,7409646,7333932,7359952,7369636,7343960
,18,7186672,7351344,7481975,7363698,7309891,7444640,7314390,7352560,7294813,7364820
,19,7198730,7468500,7267155,7352100,7340044,7296353,7339270,7466108,7201689,7253233
,2,7420175,7363907,7281024,7323147,7330656,7281848,7325152,7280272,7243121,7340430
,20,7193224,7459524,7352953,7390073,7311160,7257109,7448970,7260936,7202617,7262769
,3,7468410,7509689,7276222,7444176,7319801,7445177,7349763,7362804,7415861,7240965
,4,7196252,7299895,7320173,7252826,7361435,7332990,7334163,7446989,7336819,7343598
,5,7267158,7451665,7264645,7463914,7320305,7359125,7198342,7342966,7297383,7377830
,6,7266739,7359391,7338714,7454415,7356417,7319434,7360047,7322509,7410814,7203144
,7,7212687,7366984,7391375,7312044,7348736,7398400,7407198,7330607,7344656,7417150
,8,7297308,7425216,7240318,7411385,7347388,7266235,7502230,7424960,7337702,7277474
,9,7382855,7377064,7381390,7335018,7357183,7256991,7229936,7354167,7266204,7534253
,Min,7186672,7261036,7237742,7252826,7221316,7245315,7198342,7248563,7201689,7203144
,Max,7468410,7555303,7481975,7478758,7424946,7445177,7502230,7475228,7415861,7534253
,Mean,7305384.7,7415969.8,7318373.35,7380979.3,7344536.45,7331079.3,7322675.9,7353505.45,7304458.1,7343330.15
,Std. Dev.,83466.6028169351,76509.4657085679,63748.4276497736,62247.8653230268,45565.5625832019,64677.226817075,76197.2826355514,70359.7078017294,62067.9397883353,74605.5403729826
,ARPD,8.90469559498114,8.58463105380818,8.4623329001286,8.75085567316836,8.72327211237115,8.58451667600781,9.14933237539612,8.62185942582529,8.6896266543104,8.50643244437319
